apk,apk_Size,Obfuscator,Confidence
1317bf80a049cf6d2d4f1f87bce15681.apk,1738000,0010000000000000,[[1.0831771e-08 1.0000000e+00]]
1317bf80a049cf6d2d4f1f87bce15681.apk,1738000,0001000000000000,[[1.0831771e-08 1.0000000e+00]]
1317bf80a049cf6d2d4f1f87bce15681.apk,1738000,0000100000000000,[[1.0831771e-08 1.0000000e+00]]
1317bf80a049cf6d2d4f1f87bce15681.apk,1738000,0000010000000000,[[1.0831771e-08 1.0000000e+00]]
1317bf80a049cf6d2d4f1f87bce15681.apk,1738000,0000001000000000,[[1.0831771e-08 1.0000000e+00]]
1317bf80a049cf6d2d4f1f87bce15681.apk,1738000,0000000100000000,[[1.0831771e-08 1.0000000e+00]]
1317bf80a049cf6d2d4f1f87bce15681.apk,1738000,0000000010000000,[[1.0831771e-08 1.0000000e+00]]
1317bf80a049cf6d2d4f1f87bce15681.apk,1738000,0000000001000000,[[1.0831771e-08 1.0000000e+00]]
1317bf80a049cf6d2d4f1f87bce15681.apk,1738000,0000000000100000,[[1.0831771e-08 1.0000000e+00]]
1317bf80a049cf6d2d4f1f87bce15681.apk,1738000,0000000000010000,[[1.0831771e-08 1.0000000e+00]]
1317bf80a049cf6d2d4f1f87bce15681.apk,1738000,0000000000001000,[[1.0831771e-08 1.0000000e+00]]
1317bf80a049cf6d2d4f1f87bce15681.apk,1738000,0000000000000100,[[1.0831771e-08 1.0000000e+00]]
1317bf80a049cf6d2d4f1f87bce15681.apk,1738000,0000000000000010,[[1.0831771e-08 1.0000000e+00]]
1317bf80a049cf6d2d4f1f87bce15681.apk,1738000,0000000000000001,[[0.30153003 0.69846994]]
1817216e47d62f274374e01206d4dfa081cf6b90f27cba34a2b3da2adf37b0bd.022c94e7f61276268d5c19e9409d120c.apk,2232198,1000000000000000,[[8.763913e-06 9.999912e-01]]
1817216e47d62f274374e01206d4dfa081cf6b90f27cba34a2b3da2adf37b0bd.022c94e7f61276268d5c19e9409d120c.apk,2232198,0100000000000000,[[6.8343115e-06 9.9999321e-01]]
1817216e47d62f274374e01206d4dfa081cf6b90f27cba34a2b3da2adf37b0bd.022c94e7f61276268d5c19e9409d120c.apk,2232198,0010000000000000,[[6.8343115e-06 9.9999321e-01]]
1817216e47d62f274374e01206d4dfa081cf6b90f27cba34a2b3da2adf37b0bd.022c94e7f61276268d5c19e9409d120c.apk,2232198,0001000000000000,[[6.8343115e-06 9.9999321e-01]]
1817216e47d62f274374e01206d4dfa081cf6b90f27cba34a2b3da2adf37b0bd.022c94e7f61276268d5c19e9409d120c.apk,2232198,0000100000000000,[[1.4566632e-05 9.9998546e-01]]
1817216e47d62f274374e01206d4dfa081cf6b90f27cba34a2b3da2adf37b0bd.022c94e7f61276268d5c19e9409d120c.apk,2232198,0000010000000000,[[6.8343115e-06 9.9999321e-01]]
1817216e47d62f274374e01206d4dfa081cf6b90f27cba34a2b3da2adf37b0bd.022c94e7f61276268d5c19e9409d120c.apk,2232198,0000001000000000,[[6.8343115e-06 9.9999321e-01]]
1817216e47d62f274374e01206d4dfa081cf6b90f27cba34a2b3da2adf37b0bd.022c94e7f61276268d5c19e9409d120c.apk,2232198,0000000100000000,[[6.8343115e-06 9.9999321e-01]]
1817216e47d62f274374e01206d4dfa081cf6b90f27cba34a2b3da2adf37b0bd.022c94e7f61276268d5c19e9409d120c.apk,2232198,0000000010000000,[[6.8343115e-06 9.9999321e-01]]
1817216e47d62f274374e01206d4dfa081cf6b90f27cba34a2b3da2adf37b0bd.022c94e7f61276268d5c19e9409d120c.apk,2232198,0000000001000000,[[6.8343115e-06 9.9999321e-01]]
1817216e47d62f274374e01206d4dfa081cf6b90f27cba34a2b3da2adf37b0bd.022c94e7f61276268d5c19e9409d120c.apk,2232198,0000000000100000,[[6.8343115e-06 9.9999321e-01]]
1817216e47d62f274374e01206d4dfa081cf6b90f27cba34a2b3da2adf37b0bd.022c94e7f61276268d5c19e9409d120c.apk,2232198,0000000000010000,[[6.8343115e-06 9.9999321e-01]]
1817216e47d62f274374e01206d4dfa081cf6b90f27cba34a2b3da2adf37b0bd.022c94e7f61276268d5c19e9409d120c.apk,2232198,0000000000001000,[[6.8343115e-06 9.9999321e-01]]
1817216e47d62f274374e01206d4dfa081cf6b90f27cba34a2b3da2adf37b0bd.022c94e7f61276268d5c19e9409d120c.apk,2232198,0000000000000100,[[6.8343115e-06 9.9999321e-01]]
1817216e47d62f274374e01206d4dfa081cf6b90f27cba34a2b3da2adf37b0bd.022c94e7f61276268d5c19e9409d120c.apk,2232198,0000000000000010,[[6.8343115e-06 9.9999321e-01]]
1817216e47d62f274374e01206d4dfa081cf6b90f27cba34a2b3da2adf37b0bd.022c94e7f61276268d5c19e9409d120c.apk,2232198,0000000000000001,[[0.14567833 0.85432166]]
144e98375727ac330d4e2a230cc09fc69882346b9bff40cdf0bb41146016419a.apk,1175545,1000000000000000,[[4.2479907e-05 9.9995756e-01]]
144e98375727ac330d4e2a230cc09fc69882346b9bff40cdf0bb41146016419a.apk,1175545,0100000000000000,[[3.3508678e-04 9.9966490e-01]]
144e98375727ac330d4e2a230cc09fc69882346b9bff40cdf0bb41146016419a.apk,1175545,0010000000000000,[[3.3508678e-04 9.9966490e-01]]
144e98375727ac330d4e2a230cc09fc69882346b9bff40cdf0bb41146016419a.apk,1175545,0001000000000000,[[3.3508678e-04 9.9966490e-01]]
144e98375727ac330d4e2a230cc09fc69882346b9bff40cdf0bb41146016419a.apk,1175545,0000100000000000,[[5.6865978e-05 9.9994314e-01]]
144e98375727ac330d4e2a230cc09fc69882346b9bff40cdf0bb41146016419a.apk,1175545,0000010000000000,[[3.3508678e-04 9.9966490e-01]]
144e98375727ac330d4e2a230cc09fc69882346b9bff40cdf0bb41146016419a.apk,1175545,0000001000000000,[[3.3508678e-04 9.9966490e-01]]
144e98375727ac330d4e2a230cc09fc69882346b9bff40cdf0bb41146016419a.apk,1175545,0000000100000000,[[3.3508678e-04 9.9966490e-01]]
144e98375727ac330d4e2a230cc09fc69882346b9bff40cdf0bb41146016419a.apk,1175545,0000000010000000,[[3.3508678e-04 9.9966490e-01]]
144e98375727ac330d4e2a230cc09fc69882346b9bff40cdf0bb41146016419a.apk,1175545,0000000001000000,[[3.3508678e-04 9.9966490e-01]]
144e98375727ac330d4e2a230cc09fc69882346b9bff40cdf0bb41146016419a.apk,1175545,0000000000100000,[[3.3508678e-04 9.9966490e-01]]
144e98375727ac330d4e2a230cc09fc69882346b9bff40cdf0bb41146016419a.apk,1175545,0000000000010000,[[3.3508678e-04 9.9966490e-01]]
144e98375727ac330d4e2a230cc09fc69882346b9bff40cdf0bb41146016419a.apk,1175545,0000000000001000,[[3.3508678e-04 9.9966490e-01]]
144e98375727ac330d4e2a230cc09fc69882346b9bff40cdf0bb41146016419a.apk,1175545,0000000000000100,[[3.3508678e-04 9.9966490e-01]]
144e98375727ac330d4e2a230cc09fc69882346b9bff40cdf0bb41146016419a.apk,1175545,0000000000000010,[[3.3508678e-04 9.9966490e-01]]
144e98375727ac330d4e2a230cc09fc69882346b9bff40cdf0bb41146016419a.apk,1175545,0000000000000001,[[0.6977185 0.3022815]]
1eabd1b09b1025587df7b204c13311e5.apk,4453409,1000000000000000,[[2.6750793e-21 1.0000000e+00]]
1eabd1b09b1025587df7b204c13311e5.apk,4453409,0100000000000000,[[2.6750793e-21 1.0000000e+00]]
1eabd1b09b1025587df7b204c13311e5.apk,4453409,0010000000000000,[[2.6750793e-21 1.0000000e+00]]
1eabd1b09b1025587df7b204c13311e5.apk,4453409,0001000000000000,[[2.6750793e-21 1.0000000e+00]]
1eabd1b09b1025587df7b204c13311e5.apk,4453409,0000100000000000,[[2.6750793e-21 1.0000000e+00]]
1eabd1b09b1025587df7b204c13311e5.apk,4453409,0000010000000000,[[2.6750793e-21 1.0000000e+00]]
1eabd1b09b1025587df7b204c13311e5.apk,4453409,0000001000000000,[[2.6750793e-21 1.0000000e+00]]
1eabd1b09b1025587df7b204c13311e5.apk,4453409,0000000100000000,[[2.6750793e-21 1.0000000e+00]]
1eabd1b09b1025587df7b204c13311e5.apk,4453409,0000000010000000,[[2.6750793e-21 1.0000000e+00]]
1eabd1b09b1025587df7b204c13311e5.apk,4453409,0000000001000000,[[2.6750793e-21 1.0000000e+00]]
1eabd1b09b1025587df7b204c13311e5.apk,4453409,0000000000100000,[[2.6750793e-21 1.0000000e+00]]
1eabd1b09b1025587df7b204c13311e5.apk,4453409,0000000000010000,[[2.6750793e-21 1.0000000e+00]]
1eabd1b09b1025587df7b204c13311e5.apk,4453409,0000000000001000,[[2.6750793e-21 1.0000000e+00]]
1eabd1b09b1025587df7b204c13311e5.apk,4453409,0000000000000100,[[2.6750793e-21 1.0000000e+00]]
1eabd1b09b1025587df7b204c13311e5.apk,4453409,0000000000000010,[[2.6750793e-21 1.0000000e+00]]
1eabd1b09b1025587df7b204c13311e5.apk,4453409,0000000000000001,[[0.30153003 0.69846994]]
150a8a3eeeb6adc629ac25a1c0742e9dabbcbccf11500e79ab7ed7d6f7007252.df187d1c16663743ef48f7e16e00ce3a.apk,731780,1000000000000000,[[4.247385e-09 1.000000e+00]]
150a8a3eeeb6adc629ac25a1c0742e9dabbcbccf11500e79ab7ed7d6f7007252.df187d1c16663743ef48f7e16e00ce3a.apk,731780,0100000000000000,[[4.247385e-09 1.000000e+00]]
150a8a3eeeb6adc629ac25a1c0742e9dabbcbccf11500e79ab7ed7d6f7007252.df187d1c16663743ef48f7e16e00ce3a.apk,731780,0010000000000000,[[4.247385e-09 1.000000e+00]]
150a8a3eeeb6adc629ac25a1c0742e9dabbcbccf11500e79ab7ed7d6f7007252.df187d1c16663743ef48f7e16e00ce3a.apk,731780,0001000000000000,[[4.247385e-09 1.000000e+00]]
150a8a3eeeb6adc629ac25a1c0742e9dabbcbccf11500e79ab7ed7d6f7007252.df187d1c16663743ef48f7e16e00ce3a.apk,731780,0000100000000000,[[4.247385e-09 1.000000e+00]]
150a8a3eeeb6adc629ac25a1c0742e9dabbcbccf11500e79ab7ed7d6f7007252.df187d1c16663743ef48f7e16e00ce3a.apk,731780,0000010000000000,[[4.247385e-09 1.000000e+00]]
150a8a3eeeb6adc629ac25a1c0742e9dabbcbccf11500e79ab7ed7d6f7007252.df187d1c16663743ef48f7e16e00ce3a.apk,731780,0000001000000000,[[4.247385e-09 1.000000e+00]]
150a8a3eeeb6adc629ac25a1c0742e9dabbcbccf11500e79ab7ed7d6f7007252.df187d1c16663743ef48f7e16e00ce3a.apk,731780,0000000100000000,[[4.247385e-09 1.000000e+00]]
150a8a3eeeb6adc629ac25a1c0742e9dabbcbccf11500e79ab7ed7d6f7007252.df187d1c16663743ef48f7e16e00ce3a.apk,731780,0000000010000000,[[4.247385e-09 1.000000e+00]]
150a8a3eeeb6adc629ac25a1c0742e9dabbcbccf11500e79ab7ed7d6f7007252.df187d1c16663743ef48f7e16e00ce3a.apk,731780,0000000001000000,[[4.247385e-09 1.000000e+00]]
150a8a3eeeb6adc629ac25a1c0742e9dabbcbccf11500e79ab7ed7d6f7007252.df187d1c16663743ef48f7e16e00ce3a.apk,731780,0000000000100000,[[4.247385e-09 1.000000e+00]]
150a8a3eeeb6adc629ac25a1c0742e9dabbcbccf11500e79ab7ed7d6f7007252.df187d1c16663743ef48f7e16e00ce3a.apk,731780,0000000000010000,[[4.247385e-09 1.000000e+00]]
150a8a3eeeb6adc629ac25a1c0742e9dabbcbccf11500e79ab7ed7d6f7007252.df187d1c16663743ef48f7e16e00ce3a.apk,731780,0000000000001000,[[4.247385e-09 1.000000e+00]]
150a8a3eeeb6adc629ac25a1c0742e9dabbcbccf11500e79ab7ed7d6f7007252.df187d1c16663743ef48f7e16e00ce3a.apk,731780,0000000000000100,[[4.247385e-09 1.000000e+00]]
150a8a3eeeb6adc629ac25a1c0742e9dabbcbccf11500e79ab7ed7d6f7007252.df187d1c16663743ef48f7e16e00ce3a.apk,731780,0000000000000010,[[4.247385e-09 1.000000e+00]]
150a8a3eeeb6adc629ac25a1c0742e9dabbcbccf11500e79ab7ed7d6f7007252.df187d1c16663743ef48f7e16e00ce3a.apk,731780,0000000000000001,[[0.30153003 0.69846994]]
10ea7e6833b50f9fe03bbef6c1a8bfa0.apk,5423200,1000000000000000,[[4.8894315e-19 1.0000000e+00]]
10ea7e6833b50f9fe03bbef6c1a8bfa0.apk,5423200,0100000000000000,[[5.286612e-20 1.000000e+00]]
10ea7e6833b50f9fe03bbef6c1a8bfa0.apk,5423200,0010000000000000,[[5.286612e-20 1.000000e+00]]
10ea7e6833b50f9fe03bbef6c1a8bfa0.apk,5423200,0001000000000000,[[5.286612e-20 1.000000e+00]]
10ea7e6833b50f9fe03bbef6c1a8bfa0.apk,5423200,0000100000000000,[[6.5076387e-18 1.0000000e+00]]
10ea7e6833b50f9fe03bbef6c1a8bfa0.apk,5423200,0000010000000000,[[5.286612e-20 1.000000e+00]]
10ea7e6833b50f9fe03bbef6c1a8bfa0.apk,5423200,0000001000000000,[[5.286612e-20 1.000000e+00]]
10ea7e6833b50f9fe03bbef6c1a8bfa0.apk,5423200,0000000100000000,[[5.286612e-20 1.000000e+00]]
10ea7e6833b50f9fe03bbef6c1a8bfa0.apk,5423200,0000000010000000,[[5.286612e-20 1.000000e+00]]
10ea7e6833b50f9fe03bbef6c1a8bfa0.apk,5423200,0000000001000000,[[5.286612e-20 1.000000e+00]]
10ea7e6833b50f9fe03bbef6c1a8bfa0.apk,5423200,0000000000100000,[[5.286612e-20 1.000000e+00]]
10ea7e6833b50f9fe03bbef6c1a8bfa0.apk,5423200,0000000000010000,[[5.286612e-20 1.000000e+00]]
10ea7e6833b50f9fe03bbef6c1a8bfa0.apk,5423200,0000000000001000,[[5.286612e-20 1.000000e+00]]
10ea7e6833b50f9fe03bbef6c1a8bfa0.apk,5423200,0000000000000100,[[5.286612e-20 1.000000e+00]]
10ea7e6833b50f9fe03bbef6c1a8bfa0.apk,5423200,0000000000000010,[[5.286612e-20 1.000000e+00]]
10ea7e6833b50f9fe03bbef6c1a8bfa0.apk,5423200,0000000000000001,[[2.8734094e-05 9.9997127e-01]]
131cac2b7b57f25b139b04a8a6d3a5823d2ad66cf0acf2471ad42aa3718dca42.apk,244973,1000000000000000,[[6.890125e-09 1.000000e+00]]
131cac2b7b57f25b139b04a8a6d3a5823d2ad66cf0acf2471ad42aa3718dca42.apk,244973,0100000000000000,[[6.890125e-09 1.000000e+00]]
131cac2b7b57f25b139b04a8a6d3a5823d2ad66cf0acf2471ad42aa3718dca42.apk,244973,0010000000000000,[[6.890125e-09 1.000000e+00]]
131cac2b7b57f25b139b04a8a6d3a5823d2ad66cf0acf2471ad42aa3718dca42.apk,244973,0001000000000000,[[6.890125e-09 1.000000e+00]]
131cac2b7b57f25b139b04a8a6d3a5823d2ad66cf0acf2471ad42aa3718dca42.apk,244973,0000100000000000,[[6.890125e-09 1.000000e+00]]
131cac2b7b57f25b139b04a8a6d3a5823d2ad66cf0acf2471ad42aa3718dca42.apk,244973,0000010000000000,[[6.890125e-09 1.000000e+00]]
131cac2b7b57f25b139b04a8a6d3a5823d2ad66cf0acf2471ad42aa3718dca42.apk,244973,0000001000000000,[[6.890125e-09 1.000000e+00]]
131cac2b7b57f25b139b04a8a6d3a5823d2ad66cf0acf2471ad42aa3718dca42.apk,244973,0000000100000000,[[6.890125e-09 1.000000e+00]]
131cac2b7b57f25b139b04a8a6d3a5823d2ad66cf0acf2471ad42aa3718dca42.apk,244973,0000000010000000,[[6.890125e-09 1.000000e+00]]
131cac2b7b57f25b139b04a8a6d3a5823d2ad66cf0acf2471ad42aa3718dca42.apk,244973,0000000001000000,[[6.890125e-09 1.000000e+00]]
131cac2b7b57f25b139b04a8a6d3a5823d2ad66cf0acf2471ad42aa3718dca42.apk,244973,0000000000100000,[[6.890125e-09 1.000000e+00]]
131cac2b7b57f25b139b04a8a6d3a5823d2ad66cf0acf2471ad42aa3718dca42.apk,244973,0000000000010000,[[6.890125e-09 1.000000e+00]]
131cac2b7b57f25b139b04a8a6d3a5823d2ad66cf0acf2471ad42aa3718dca42.apk,244973,0000000000001000,[[6.890125e-09 1.000000e+00]]
131cac2b7b57f25b139b04a8a6d3a5823d2ad66cf0acf2471ad42aa3718dca42.apk,244973,0000000000000100,[[6.890125e-09 1.000000e+00]]
131cac2b7b57f25b139b04a8a6d3a5823d2ad66cf0acf2471ad42aa3718dca42.apk,244973,0000000000000010,[[6.890125e-09 1.000000e+00]]
131cac2b7b57f25b139b04a8a6d3a5823d2ad66cf0acf2471ad42aa3718dca42.apk,244973,0000000000000001,[[0.30153003 0.69846994]]
149ac53fecb1ac1334584c22ce2f8dc0.apk,7313305,1000000000000000,[[5.0829243e-07 9.9999952e-01]]
149ac53fecb1ac1334584c22ce2f8dc0.apk,7313305,0100000000000000,[[5.0829243e-07 9.9999952e-01]]
149ac53fecb1ac1334584c22ce2f8dc0.apk,7313305,0010000000000000,[[5.0829243e-07 9.9999952e-01]]
149ac53fecb1ac1334584c22ce2f8dc0.apk,7313305,0001000000000000,[[5.0829243e-07 9.9999952e-01]]
149ac53fecb1ac1334584c22ce2f8dc0.apk,7313305,0000100000000000,[[5.0829243e-07 9.9999952e-01]]
149ac53fecb1ac1334584c22ce2f8dc0.apk,7313305,0000010000000000,[[5.0829243e-07 9.9999952e-01]]
149ac53fecb1ac1334584c22ce2f8dc0.apk,7313305,0000001000000000,[[5.0829243e-07 9.9999952e-01]]
149ac53fecb1ac1334584c22ce2f8dc0.apk,7313305,0000000100000000,[[5.0829243e-07 9.9999952e-01]]
149ac53fecb1ac1334584c22ce2f8dc0.apk,7313305,0000000010000000,[[5.0829243e-07 9.9999952e-01]]
149ac53fecb1ac1334584c22ce2f8dc0.apk,7313305,0000000001000000,[[5.0829243e-07 9.9999952e-01]]
149ac53fecb1ac1334584c22ce2f8dc0.apk,7313305,0000000000100000,[[5.0829243e-07 9.9999952e-01]]
149ac53fecb1ac1334584c22ce2f8dc0.apk,7313305,0000000000010000,[[5.0829243e-07 9.9999952e-01]]
149ac53fecb1ac1334584c22ce2f8dc0.apk,7313305,0000000000001000,[[5.0829243e-07 9.9999952e-01]]
149ac53fecb1ac1334584c22ce2f8dc0.apk,7313305,0000000000000100,[[5.0829243e-07 9.9999952e-01]]
149ac53fecb1ac1334584c22ce2f8dc0.apk,7313305,0000000000000010,[[5.0829243e-07 9.9999952e-01]]
149ac53fecb1ac1334584c22ce2f8dc0.apk,7313305,0000000000000001,[[0.20796756 0.7920324 ]]
1d31d5ae87d1dd301273b878cb618b40.apk,4240071,1000000000000000,[[1.1299772e-20 1.0000000e+00]]
1d31d5ae87d1dd301273b878cb618b40.apk,4240071,0100000000000000,[[1.1299772e-20 1.0000000e+00]]
1d31d5ae87d1dd301273b878cb618b40.apk,4240071,0010000000000000,[[1.1299772e-20 1.0000000e+00]]
1d31d5ae87d1dd301273b878cb618b40.apk,4240071,0001000000000000,[[1.1299772e-20 1.0000000e+00]]
1d31d5ae87d1dd301273b878cb618b40.apk,4240071,0000100000000000,[[1.1299772e-20 1.0000000e+00]]
1d31d5ae87d1dd301273b878cb618b40.apk,4240071,0000010000000000,[[1.1299772e-20 1.0000000e+00]]
1d31d5ae87d1dd301273b878cb618b40.apk,4240071,0000001000000000,[[1.1299772e-20 1.0000000e+00]]
1d31d5ae87d1dd301273b878cb618b40.apk,4240071,0000000100000000,[[1.1299772e-20 1.0000000e+00]]
1d31d5ae87d1dd301273b878cb618b40.apk,4240071,0000000010000000,[[1.1299772e-20 1.0000000e+00]]
1d31d5ae87d1dd301273b878cb618b40.apk,4240071,0000000001000000,[[1.1299772e-20 1.0000000e+00]]
1d31d5ae87d1dd301273b878cb618b40.apk,4240071,0000000000100000,[[1.1299772e-20 1.0000000e+00]]
1d31d5ae87d1dd301273b878cb618b40.apk,4240071,0000000000010000,[[1.1299772e-20 1.0000000e+00]]
1d31d5ae87d1dd301273b878cb618b40.apk,4240071,0000000000001000,[[1.1299772e-20 1.0000000e+00]]
1d31d5ae87d1dd301273b878cb618b40.apk,4240071,0000000000000100,[[1.1299772e-20 1.0000000e+00]]
1d31d5ae87d1dd301273b878cb618b40.apk,4240071,0000000000000010,[[1.1299772e-20 1.0000000e+00]]
1d31d5ae87d1dd301273b878cb618b40.apk,4240071,0000000000000001,[[0.30153003 0.69846994]]
1d80b6191578ee2e1b79cd166d7832ab.apk,4453405,1000000000000000,[[2.6750793e-21 1.0000000e+00]]
1d80b6191578ee2e1b79cd166d7832ab.apk,4453405,0100000000000000,[[2.6750793e-21 1.0000000e+00]]
1d80b6191578ee2e1b79cd166d7832ab.apk,4453405,0010000000000000,[[2.6750793e-21 1.0000000e+00]]
1d80b6191578ee2e1b79cd166d7832ab.apk,4453405,0001000000000000,[[2.6750793e-21 1.0000000e+00]]
1d80b6191578ee2e1b79cd166d7832ab.apk,4453405,0000100000000000,[[2.6750793e-21 1.0000000e+00]]
1d80b6191578ee2e1b79cd166d7832ab.apk,4453405,0000010000000000,[[2.6750793e-21 1.0000000e+00]]
1d80b6191578ee2e1b79cd166d7832ab.apk,4453405,0000001000000000,[[2.6750793e-21 1.0000000e+00]]
1d80b6191578ee2e1b79cd166d7832ab.apk,4453405,0000000100000000,[[2.6750793e-21 1.0000000e+00]]
1d80b6191578ee2e1b79cd166d7832ab.apk,4453405,0000000010000000,[[2.6750793e-21 1.0000000e+00]]
1d80b6191578ee2e1b79cd166d7832ab.apk,4453405,0000000001000000,[[2.6750793e-21 1.0000000e+00]]
1d80b6191578ee2e1b79cd166d7832ab.apk,4453405,0000000000100000,[[2.6750793e-21 1.0000000e+00]]
1d80b6191578ee2e1b79cd166d7832ab.apk,4453405,0000000000010000,[[2.6750793e-21 1.0000000e+00]]
1d80b6191578ee2e1b79cd166d7832ab.apk,4453405,0000000000001000,[[2.6750793e-21 1.0000000e+00]]
1d80b6191578ee2e1b79cd166d7832ab.apk,4453405,0000000000000100,[[2.6750793e-21 1.0000000e+00]]
1d80b6191578ee2e1b79cd166d7832ab.apk,4453405,0000000000000010,[[2.6750793e-21 1.0000000e+00]]
1d80b6191578ee2e1b79cd166d7832ab.apk,4453405,0000000000000001,[[0.30153003 0.69846994]]
1eec524aaba93bcdeda0cdaa7e20fea8b917e1410391bd8c93efb705f7ef50ba.4e9ecc53b2b43dd9fe3a6c01381a82d4.apk,625416,1000000000000000,[[1.9349612e-08 1.0000000e+00]]
1eec524aaba93bcdeda0cdaa7e20fea8b917e1410391bd8c93efb705f7ef50ba.4e9ecc53b2b43dd9fe3a6c01381a82d4.apk,625416,0100000000000000,[[8.368803e-09 1.000000e+00]]
1eec524aaba93bcdeda0cdaa7e20fea8b917e1410391bd8c93efb705f7ef50ba.4e9ecc53b2b43dd9fe3a6c01381a82d4.apk,625416,0010000000000000,[[8.368803e-09 1.000000e+00]]
1eec524aaba93bcdeda0cdaa7e20fea8b917e1410391bd8c93efb705f7ef50ba.4e9ecc53b2b43dd9fe3a6c01381a82d4.apk,625416,0001000000000000,[[8.368803e-09 1.000000e+00]]
1eec524aaba93bcdeda0cdaa7e20fea8b917e1410391bd8c93efb705f7ef50ba.4e9ecc53b2b43dd9fe3a6c01381a82d4.apk,625416,0000100000000000,[[9.9968611e-07 9.9999905e-01]]
1eec524aaba93bcdeda0cdaa7e20fea8b917e1410391bd8c93efb705f7ef50ba.4e9ecc53b2b43dd9fe3a6c01381a82d4.apk,625416,0000010000000000,[[8.368803e-09 1.000000e+00]]
1eec524aaba93bcdeda0cdaa7e20fea8b917e1410391bd8c93efb705f7ef50ba.4e9ecc53b2b43dd9fe3a6c01381a82d4.apk,625416,0000001000000000,[[8.368803e-09 1.000000e+00]]
1eec524aaba93bcdeda0cdaa7e20fea8b917e1410391bd8c93efb705f7ef50ba.4e9ecc53b2b43dd9fe3a6c01381a82d4.apk,625416,0000000100000000,[[8.368803e-09 1.000000e+00]]
1eec524aaba93bcdeda0cdaa7e20fea8b917e1410391bd8c93efb705f7ef50ba.4e9ecc53b2b43dd9fe3a6c01381a82d4.apk,625416,0000000010000000,[[8.368803e-09 1.000000e+00]]
1eec524aaba93bcdeda0cdaa7e20fea8b917e1410391bd8c93efb705f7ef50ba.4e9ecc53b2b43dd9fe3a6c01381a82d4.apk,625416,0000000001000000,[[8.368803e-09 1.000000e+00]]
1eec524aaba93bcdeda0cdaa7e20fea8b917e1410391bd8c93efb705f7ef50ba.4e9ecc53b2b43dd9fe3a6c01381a82d4.apk,625416,0000000000100000,[[8.368803e-09 1.000000e+00]]
1eec524aaba93bcdeda0cdaa7e20fea8b917e1410391bd8c93efb705f7ef50ba.4e9ecc53b2b43dd9fe3a6c01381a82d4.apk,625416,0000000000010000,[[8.368803e-09 1.000000e+00]]
1eec524aaba93bcdeda0cdaa7e20fea8b917e1410391bd8c93efb705f7ef50ba.4e9ecc53b2b43dd9fe3a6c01381a82d4.apk,625416,0000000000001000,[[8.368803e-09 1.000000e+00]]
1eec524aaba93bcdeda0cdaa7e20fea8b917e1410391bd8c93efb705f7ef50ba.4e9ecc53b2b43dd9fe3a6c01381a82d4.apk,625416,0000000000000100,[[8.368803e-09 1.000000e+00]]
1eec524aaba93bcdeda0cdaa7e20fea8b917e1410391bd8c93efb705f7ef50ba.4e9ecc53b2b43dd9fe3a6c01381a82d4.apk,625416,0000000000000010,[[8.368803e-09 1.000000e+00]]
1eec524aaba93bcdeda0cdaa7e20fea8b917e1410391bd8c93efb705f7ef50ba.4e9ecc53b2b43dd9fe3a6c01381a82d4.apk,625416,0000000000000001,[[2.2030963e-05 9.9997795e-01]]
1b3f7c7668c89da503f0925d693ad991954d8ff3237f770f3f3765a175fb16a4.6f1e2dfe96aec7b8720e2d4f30705671.apk,5454680,1000000000000000,[[2.422857e-10 1.000000e+00]]
1b3f7c7668c89da503f0925d693ad991954d8ff3237f770f3f3765a175fb16a4.6f1e2dfe96aec7b8720e2d4f30705671.apk,5454680,0100000000000000,[[4.501473e-10 1.000000e+00]]
1b3f7c7668c89da503f0925d693ad991954d8ff3237f770f3f3765a175fb16a4.6f1e2dfe96aec7b8720e2d4f30705671.apk,5454680,0010000000000000,[[4.501473e-10 1.000000e+00]]
1b3f7c7668c89da503f0925d693ad991954d8ff3237f770f3f3765a175fb16a4.6f1e2dfe96aec7b8720e2d4f30705671.apk,5454680,0001000000000000,[[4.501473e-10 1.000000e+00]]
1b3f7c7668c89da503f0925d693ad991954d8ff3237f770f3f3765a175fb16a4.6f1e2dfe96aec7b8720e2d4f30705671.apk,5454680,0000100000000000,[[9.829533e-10 1.000000e+00]]
1b3f7c7668c89da503f0925d693ad991954d8ff3237f770f3f3765a175fb16a4.6f1e2dfe96aec7b8720e2d4f30705671.apk,5454680,0000010000000000,[[4.501473e-10 1.000000e+00]]
1b3f7c7668c89da503f0925d693ad991954d8ff3237f770f3f3765a175fb16a4.6f1e2dfe96aec7b8720e2d4f30705671.apk,5454680,0000001000000000,[[4.501473e-10 1.000000e+00]]
1b3f7c7668c89da503f0925d693ad991954d8ff3237f770f3f3765a175fb16a4.6f1e2dfe96aec7b8720e2d4f30705671.apk,5454680,0000000100000000,[[4.501473e-10 1.000000e+00]]
1b3f7c7668c89da503f0925d693ad991954d8ff3237f770f3f3765a175fb16a4.6f1e2dfe96aec7b8720e2d4f30705671.apk,5454680,0000000010000000,[[4.501473e-10 1.000000e+00]]
1b3f7c7668c89da503f0925d693ad991954d8ff3237f770f3f3765a175fb16a4.6f1e2dfe96aec7b8720e2d4f30705671.apk,5454680,0000000001000000,[[4.501473e-10 1.000000e+00]]
